DATASET,ID,SMILES_Curado,Score_vina,S_moe,E_score1_moe,E_score2_moe,rmsd_refine_moe,ID_moe,ID_Score_Vina,SA score
LCS_2000,LCS_2000_537,CCNC(=O)C[C@](N)(O)c1cccc(OC(=O)CNc2nn[nH]n2)c1,-6.959,-6.5338836,-10.76841,-6.5338836,1.5655154,No_8_717,No_8_717_out,3.428
LCS_2000,LCS_2000_538,NC(=O)c1c(Oc2cnc(CNC(=O)CO)nc2N)cccc1C(N)N,-6.757,-6.0906978,-12.481437,-6.0906978,1.5014179,No_8_727,No_8_727_out,2.957
LCS_2000,LCS_2000_539,CCCCCc1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1,-6.088,-5.7365928,-13.072383,-5.7365928,1.9656017,No_8_730,No_8_730_out,2.58
LCS_2000,LCS_2000_540,O=C(CNc1nn[nH]n1)Oc1cc(CC[C@@H](O)CO)ccc1CO,-6.748,-6.5670986,-13.397882,-6.5670986,1.481608,No_8_749,No_8_749_out,3.228
LCS_2000,LCS_2000_541,O=C(O)CCN[C@H](O)c1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1,-6.768,-6.5363741,-11.66326,-6.5363741,1.5696745,No_8_750,No_8_750_out,3.424
LCS_2000,LCS_2000_542,CCc1c(-c2cc(O)nc(CN(C(=O)CN)c3ccc(CO)cc3)c2)c(=O)c1=O,-7.062,-6.6872349,-11.263718,-6.6872349,1.4700965,No_8_78,No_8_78_out,2.994
LCS_2000,LCS_2000_543,CC(=O)Cc1ccc(Nc2cccc(CN)c2)cc1NC(=O)c1cc(CN)co1,-7.595,-6.7952399,-14.020286,-6.7952399,2.1202674,No_8_79,No_8_79_out,2.602
LCS_2000,LCS_2000_544,O=C(O)CN[C@H](O)c1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1,-6.584,-6.9413114,-13.652681,-6.9413114,1.2281314,No_8_88,No_8_88_out,3.471
LCS_2000,LCS_2000_545,NCC(=O)N(CCCC(=O)O)Cc1cc(-c2cc(=O)c2=O)cc(O)n1,-6.231,-6.4547305,-10.280836,-6.4547305,3.6735792,No_8_98,No_8_98_out,3.036
LCS_2000,LCS_2000_546,NCCO[C@@H](CCc1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1)C(=O)O,-6.741,-6.5857143,-11.628348,-6.5857143,3.6357632,No_9_104,No_9_104_out,3.419
LCS_2000,LCS_2000_547,CCCCCCN[C@H](N)Nc1ccc(C(=O)c2ncc3cc(CO)[nH]c3n2)c(O)c1,-7.342,-7.0739756,-11.904622,-7.0739756,1.3112619,No_9_110,No_9_110_out,3.581
LCS_2000,LCS_2000_548,NC[C@@](N)(CNC(=O)c1ccc(C(N)=O)cc1N)c1cn[nH]n1,-6.419,-6.4921069,-12.723372,-6.4921069,2.0719604,No_9_116,No_9_116_out,3.479
LCS_2000,LCS_2000_549,CCC[C@H](CCO)Cc1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1,-6.541,-6.3873181,-9.6415901,-6.3873181,1.4924549,No_9_124,No_9_124_out,3.321
LCS_2000,LCS_2000_550,NCc1cc(O)cc(CNCc2ccc([C@@H](CNCO)CNC(N)N)cc2)n1,-7.717,-6.8814907,-14.509651,-6.8814907,2.2902596,No_9_127,No_9_127_out,3.628
LCS_2000,LCS_2000_551,NCc1c[nH]c([C@H](O)c2cccc(Nc3ccc(O)cc3NCCCO)c2N)n1,-6.509,-6.6951075,-13.552263,-6.6951075,1.44075,No_9_128,No_9_128_out,3.634
LCS_2000,LCS_2000_552,NC(=O)CCCN[C@H](N)Nc1ccc(C(=O)c2ncc3cc(CO)[nH]c3n2)c(O)c1,-7.946,-6.9143195,-11.935367,-6.9143195,2.2339649,No_9_131,No_9_131_out,3.681
LCS_2000,LCS_2000_553,NCC(=O)[C@H](CCCCOc1cccc(C(=O)O)c1)c1cncc(O)c1,-6.291,-6.4626226,-11.186331,-6.4626226,1.7175317,No_9_172,No_9_172_out,2.992
LCS_2000,LCS_2000_554,CC(=O)OCc1cccc(CCC[C@@H](C(=O)CN)c2cncc(O)c2)c1,-7.118,-6.655086,-10.020001,-6.655086,1.1734676,No_9_197,No_9_197_out,3.081
LCS_2000,LCS_2000_555,N[C@H](NCCO)Nc1ccc(C(=O)c2ncc3cc(CO)[nH]c3n2)c(O)c1,-8.068,-6.6775451,-12.535295,-6.6775451,3.1558521,No_9_201,No_9_201_out,3.699
LCS_2000,LCS_2000_556,CCC[C@H](NCc1cc(O)cc(CN)n1)c1ccc(CCNCO)cc1,-6.789,-6.8578343,-11.845461,-6.8578343,1.3098044,No_9_206,No_9_206_out,3.216
LCS_2000,LCS_2000_557,N[C@H](OCCCCO)c1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1,-6.639,-5.775281,-10.131978,-5.775281,1.5117152,No_9_207,No_9_207_out,3.485
LCS_2000,LCS_2000_558,C[C@@H](N)CCc1ccc(CNCc2cc(O)cc(CN)n2)cc1,-7.163,-6.5560789,-12.132301,-6.5560789,0.90042949,No_9_208,No_9_208_out,2.945
LCS_2000,LCS_2000_559,CCC(=O)NC[C@@H](O)c1ccc(CN)c(OC(=O)CNc2nn[nH]n2)c1,-6.988,-6.3403549,-11.506907,-6.3403549,1.3465445,No_9_236,No_9_236_out,3.249
LCS_2000,LCS_2000_560,CNC[C@@H](NCc1cc(O)cc(CN)n1)c1ccc(CCNCO)cc1,-7.008,-6.7974157,-12.659648,-6.7974157,2.1258264,No_9_251,No_9_251_out,3.369
LCS_2000,LCS_2000_561,NC(=O)c1cccn(-c2cc(CNCO)cc(CC(=O)O)c2)c1=O,-7.09,-6.2428317,-10.232953,-6.2428317,1.2335438,No_9_272,No_9_272_out,2.605
LCS_2000,LCS_2000_562,NCNCCCc1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1,-6.45,-6.6157622,-11.384351,-6.6157622,3.335573,No_9_277,No_9_277_out,2.903
LCS_2000,LCS_2000_563,CC[C@H](CCc1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1)NC(N)N,-7.188,-6.5770841,-12.048582,-6.5770841,1.2346516,No_9_285,No_9_285_out,3.536
LCS_2000,LCS_2000_564,O=C(O)Cc1cc(CNCO)cc(Oc2cccc3oc(=O)ccc23)c1,-7.392,-5.9292159,-10.006366,-5.9292159,3.0792871,No_9_294,No_9_294_out,2.489
LCS_2000,LCS_2000_565,CCCCCCCNCc1ccc(N)c([C@@H](O)c2nc(CN)c[nH]2)c1,-6.711,-6.6262789,-12.122108,-6.6262789,1.2468309,No_9_307,No_9_307_1_out,3.336
LCS_2000,LCS_2000_566,NCc1cc(O)cc(CN[C@@H](CO)c2ccc(CCNCO)cc2)n1,-6.711,-6.6262789,-12.122108,-6.6262789,1.2468309,No_9_307,No_9_307_1_out,3.257
LCS_2000,LCS_2000_567,CC[C@@H](CCC(=O)O)CCc1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1,-7.052,-7.1334901,-10.926895,-7.1334901,1.8749484,No_9_316,No_9_316_out,3.248
LCS_2000,LCS_2000_568,C[C@H](OC(=O)CCN)c1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1,-5.524,-6.5079622,-11.616253,-6.5079622,2.289593,No_9_331,No_9_331_out,3.352
LCS_2000,LCS_2000_569,CCOC(=O)CC(=O)c1ccc(O)c([C@@H](NCCCN)c2ccncc2)c1,-6.223,-6.3095245,-12.595093,-6.3095245,2.7404428,No_9_371,No_9_371_out,2.983
LCS_2000,LCS_2000_570,CN(c1cc(CCNCO)ccc1CNCc1cc(O)cc(CN)n1)C(N)N,-7.235,-6.7566714,-12.891832,-6.7566714,1.5574156,No_9_391,No_9_391_out,3.325
LCS_2000,LCS_2000_571,O=C(O)Cc1cccc([C@H](NCO)c2ncc[nH]2)c1,-6.602,-5.5530424,-12.663187,-5.5530424,1.2599229,No_9_404,No_9_404_out,3.175
LCS_2000,LCS_2000_572,NCc1cccc(Nc2ccc(CO)c(NC(=O)c3cc([C@H](N)CO)co3)c2)c1,-7.666,-6.9223008,-13.660439,-6.9223008,2.2339008,No_9_424,No_9_424_out,3.114
LCS_2000,LCS_2000_573,NCc1cc(O)cc(CNCc2ccc([C@@H](CO)CNCO)cc2)n1,-7.368,-6.9131846,-11.339231,-6.9131846,1.5142066,No_9_427,No_9_427_out,3.367
LCS_2000,LCS_2000_574,NCNCCOCCc1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1,-6.43,-6.3950648,-11.710448,-6.3950648,1.636274,No_9_441,No_9_441_out,2.979
LCS_2000,LCS_2000_575,NCC(=O)[C@H](CCNCOC(=O)CO)c1cncc(O)c1,-5.767,-5.6971874,-10.986291,-5.6971874,2.1896052,No_9_446,No_9_446_out,3.713
LCS_2000,LCS_2000_576,NCc1cccc(Nc2ccc(CO)c(NC(=O)c3cc([C@H](N)CN)co3)c2)c1,-7.5,-7.1208806,-14.570605,-7.1208806,1.6650959,No_9_447,No_9_447_out,3.134
LCS_2000,LCS_2000_577,CCOC[C@H](N)c1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1,-6.104,-5.9896579,-12.495319,-5.9896579,2.1163664,No_9_448,No_9_448_out,3.308
LCS_2000,LCS_2000_578,NCC(=O)[C@H](CCCCOc1ccc(N)cc1O)c1cncc(O)c1,-6.397,-6.3476748,-11.312717,-6.3476748,1.7087057,No_9_459,No_9_459_out,3.219
LCS_2000,LCS_2000_579,NCc1c[nH]c([C@H](O)c2cccc(CCO)c2NC(=O)Cc2ccccc2)n1,-6.601,-6.4214635,-13.452886,-6.4214635,1.7915543,No_9_463,No_9_463_out,3.26
LCS_2000,LCS_2000_580,CCCCCNc1cc(O)ccc1Nc1ccc(N)c([C@@H](O)c2nc(CN)c[nH]2)c1,-6.323,-6.5406375,-13.837619,-6.5406375,1.3682029,No_9_464,No_9_464_out,3.49
LCS_2000,LCS_2000_581,NCC(=O)[C@H](CCCc1cccc(C(=O)CO)c1)c1cncc(O)c1,-7.159,-6.3656726,-10.807557,-6.3656726,1.5871885,No_9_475,No_9_475_out,3.17
LCS_2000,LCS_2000_582,NCCc1cc(NC(=O)CO)ncc1NC(=O)COc1cccc(C(=O)O)c1,-7.111,-6.8539615,-12.456435,-6.8539615,1.1783434,No_9_503,No_9_503_out,2.416
LCS_2000,LCS_2000_583,NCC[C@](O)(CCO)NCc1cccc(NC(=O)c2ccon2)c1,-6.939,-6.5766211,-11.846883,-6.5766211,0.9337036,No_9_509,No_9_509_out,3.341
LCS_2000,LCS_2000_584,NCc1coc(C(=O)Nc2cc(Nc3cccc(CN)c3N)ccc2CO)c1,-7.058,-6.6367645,-13.445508,-6.6367645,1.7813038,No_9_515,No_9_515_out,2.771
LCS_2000,LCS_2000_585,CCO[C@@H](CCc1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1)C(=O)O,-6.836,-6.4311819,-11.278178,-6.4311819,2.4394023,No_9_530,No_9_530_out,3.284
LCS_2000,LCS_2000_586,CCCN(c1ccc(C(=O)c2ncc3cc(CO)[nH]c3n2)c(O)c1)C(N)N,-7.691,-6.4894309,-11.82918,-6.4894309,2.1239867,No_9_536,No_9_536_out,3.323
LCS_2000,LCS_2000_587,CCc1ccc(Nc2cccc(O)c2)cc1N[C@@H](N)NC[C@@](N)(CN)Cc1nnco1,-7.3,-6.8495498,-12.508957,-6.8495498,3.5939167,No_9_543,No_9_543_out,4.075
LCS_2000,LCS_2000_588,N[C@H](OCC(=O)O)c1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1,-6.531,-6.1824489,-11.782496,-6.1824489,2.7688954,No_9_550,No_9_550_out,3.512
LCS_2000,LCS_2000_589,Nc1cc(O)cc([C@@H](N)c2cc(O)cc(CNCc3ccc(CCNCO)cc3)n2)c1,-6.031,-6.8098259,-13.689881,-6.8098259,2.7353368,No_9_580,No_9_580_out,3.422
LCS_2000,LCS_2000_590,CC[C@H](CCc1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1)CC(=O)O,-6.979,-6.4271526,-10.50331,-6.4271526,2.9044788,No_9_591,No_9_591_out,3.264
LCS_2000,LCS_2000_591,CCCC(=O)O[C@@H](N)c1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1,-6.438,-6.320744,-10.871319,-6.320744,2.2896049,No_9_592,No_9_592_out,3.445
LCS_2000,LCS_2000_592,CC[C@](N)(CO)CCc1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1,-6.884,-6.6282582,-11.985827,-6.6282582,1.9873813,No_9_604,No_9_604_out,3.448
LCS_2000,LCS_2000_593,NCCCCCCCCNCc1cccc([C@@H](O)c2nc(CN)c[nH]2)c1N,-5.974,-7.0729771,-13.096553,-7.0729771,1.7412567,No_9_61,No_9_61_out,3.497
LCS_2000,LCS_2000_594,CCNCCNCC(=O)c1ccc(O)c([C@@H](NCCCN)c2ccncc2)c1,-5.975,-6.1447463,-16.072641,-6.1447463,1.1449751,No_9_610,No_9_610_out,3.122
LCS_2000,LCS_2000_595,NCC(=O)[C@H](CCNCCC(=O)O)c1cncc(O)c1,-5.682,-5.8708997,-12.670931,-5.8708997,1.4896016,No_9_626,No_9_626_out,3.286
LCS_2000,LCS_2000_596,O=C(CNc1nn[nH]n1)Oc1cccc([C@@H](O)CO)c1CCCCO,-6.18,-5.8494887,-11.193982,-5.8494887,1.0050521,No_9_629,No_9_629_out,3.377
LCS_2000,LCS_2000_597,NCc1ccc([C@H](O)CN)cc1OC(=O)CNc1nn[nH]n1,-6.493,-6.2626162,-12.833945,-6.2626162,2.9091597,No_9_634,No_9_634_out,3.311
LCS_2000,LCS_2000_598,C[C@H](O)CCOc1c(O)cncc1CC(=O)CN,-5.472,-5.8591523,-11.127329,-5.8591523,1.0702865,No_9_66,No_9_66_out,3.428
LCS_2000,LCS_2000_599,CN(CCO)Cc1ccc(Nc2cccc(CN)c2)cc1NC(=O)c1cc(CN)co1,-6.829,-7.3174515,-12.545867,-7.3174515,1.4800669,No_9_706,No_9_706_out,2.681
LCS_2000,LCS_2000_600,C[C@H](CNC(N)N)c1ccc(CO)c(OC(=O)CNc2nn[nH]n2)c1,-6.589,-6.4460917,-12.87492,-6.4460917,4.2453995,No_9_775,No_9_775_out,3.508
LCS_2000,LCS_2000_601,NC(=O)Nc1cccc(OC(=O)CNc2nn[nH]n2)c1CCCCO,-6.515,-5.6204562,-10.50766,-5.6204562,1.9497696,No_9_85,No_9_85_out,2.812
lig_7p2u,lig_7p2u,CN1CCC2(CC1)c1ccccc1N(Cc1ccc(C(=O)NO)s1)[C@@H]2c1cccc(Cl)c1,-7.459,-6.4947934,-12.29069,-6.4947934,1.0417815,lig_7p2u,lig_7p2u,3.71
