DATASET,ID,SMILES_Curado,Score_vina,S_moe,E_score1_moe,E_score2_moe,rmsd_refine_moe,ID_moe,ID_Score_Vina,SA score
LCS_100,LCS_100_37,CCCNc1cc(OC(=O)c2cc3cnoc3cc2OCC)ccc1O,-6.53,-6.2469354,-10.660822,-6.2469354,1.9591256,No_6_382,No_6_382_out,2.601
LCS_100,LCS_100_38,NC(=O)[C@H](CNc1cc(CCC(=O)O)ccc1O)Nc1nn[nH]n1,-7.086,-6.0078549,-11.813555,-6.0078549,1.7965671,No_6_391,No_6_391_out,3.204
LCS_100,LCS_100_39,O=C(Oc1ccc(O)c(NC[C@H](CO)c2noc(=O)[nH]2)c1)c1cc(=O)c1=O,-7.547,-6.5116963,-12.440835,-6.5116963,1.4493917,No_7_141,No_7_141_out,3.829
LCS_100,LCS_100_40,NCCCCCN(c1cncc(CCN)c1)c1cccc(C(=O)O)c1O,-6.398,-6.070014,-12.720582,-6.070014,2.8612216,No_7_480,No_7_480_out,2.71
LCS_100,LCS_100_41,O=C(O)c1cccc(N(CCCCCCCCNCO)c2cccnc2)c1O,-5.719,-7.0305724,-13.572057,-7.0305724,5.4816985,No_8_114,No_8_114_out,2.687
LCS_100,LCS_100_42,NC(=O)c1ccc(CCNc2cc(OC(=O)c3ccc4oncc4c3)ccc2O)cc1,-7.415,-6.5723162,-11.865098,-6.5723162,3.2118559,No_8_523,No_8_523_out,2.491
LCS_100,LCS_100_43,[NH][C@@](CNc1cc(Nc2nn[nH]n2)ccc1O)(CC(=O)OCCO)C(N)=O,-6.841,-6.2510285,-11.130703,-6.2510285,2.4870076,No_8_661,No_8_661_out,3.754
LCS_100,LCS_100_44,NCC(=O)CCCCCCCN(c1cccnc1)c1cccc(C(=O)O)c1O,-5.785,-6.6415987,-12.169765,-6.6415987,2.8086865,No_8_726,No_8_726_out,2.654
LCS_100,LCS_100_45,NCCC(=O)N[C@@H](CCN)c1n[nH]c(C(=O)c2ccccc2O)n1,-6.51,-6.162509,-13.441401,-6.162509,1.5637923,No_9_341,No_9_341_out,3.343
lig_7p2u,lig_7p2u,CN1CCC2(CC1)c1ccccc1N(Cc1ccc(C(=O)NO)s1)[C@@H]2c1cccc(Cl)c1,-7.459,-6.4713764,-10.798885,-6.4713764,1.6090615,lig_7p2u,lig_7p2u,3.71
