DATASET,ID,SMILES_Curado,Score_vina,S_moe,E_score1_moe,E_score2_moe,rmsd_refine_moe,ID_moe,ID_Score_Vina,SA score
CRAFT_100,CRAFT_100_16,NCc1cc(C(=O)O)nc([C@@H](O)CN)c1,-5.707,-4.8207483,-12.596688,-4.8207483,1.3878492,No_6_614,No_6_614_out,3.216
CRAFT_100,CRAFT_100_17,CCC[C@@H](C(=O)Nc1ccccc1)c1cc(CCO)nc(C(=O)O)c1,-6.997,-5.8643422,-10.226503,-5.8643422,1.8698082,No_7_295,No_7_295_out,2.771
CRAFT_100,CRAFT_100_18,CC(=O)NCc1ccc(NC(=O)Cc2cc(CCO)nc(C(=O)O)c2)cc1,-7.753,-6.3474264,-13.369039,-6.3474264,2.2046406,No_7_497,No_7_497_out,2.244
CRAFT_100,CRAFT_100_19,O=C(Cc1cc(CCO)nc(C(=O)O)c1)Nc1ccc(CCCO)cc1,-7.089,-6.722302,-11.670532,-6.722302,1.4196998,No_7_523,No_7_523_out,2.259
CRAFT_100,CRAFT_100_20,O=C(Cc1cc(C(=O)O)nc([C@H](CO)c2ccccc2)c1)Nc1ccccc1,-7.901,-6.0336571,-9.6408405,-6.0336571,0.82257569,No_7_541,No_7_541_out,2.651
CRAFT_100,CRAFT_100_21,CNCc1ccc(NC(=O)Cc2cc(C(=O)O)nc([C@@H](CO)CNCO)c2)cc1,-6.866,-6.2502713,-12.272114,-6.2502713,2.0955243,No_7_553,No_7_553_out,3.212
CRAFT_100,CRAFT_100_22,CC(=O)C[C@@H](CO)c1cc(CC(=O)Nc2ccc(NC(=N)N)cc2)cc(C(=O)O)n1,-7.905,-6.3457623,-11.787724,-6.3457623,1.6716363,No_8_113,No_8_113_out,3.192
CRAFT_100,CRAFT_100_23,CCC[C@@H](CO)c1cc(CC(=O)Nc2ccccc2[NH])cc(C(=O)O)n1,-6.969,-5.4855638,-9.7062979,-5.4855638,3.664525,No_8_251,No_8_251_out,3.374
CRAFT_100,CRAFT_100_24,CO[C@@H](CO)c1cc(CC(=O)Nc2ccc(NC(=N)N)cc2)cc(C(=O)O)n1,-7.404,-6.2995558,-13.846509,-6.2995558,1.7259688,No_8_376,No_8_376_out,3.144
CRAFT_100,CRAFT_100_25,CCC[C@@H](C(=O)Nc1ccc(CN)cc1)c1cc(CCO)nc(C(=O)O)c1,-6.916,-6.2809353,-11.743382,-6.2809353,1.042281,No_8_392,No_8_392_out,2.918
CRAFT_100,CRAFT_100_26,[NH][C@@H](C(=O)Nc1ccc(NC(=N)N)cc1)c1cc(CCO)nc(C(=O)O)c1,-7.515,-6.3303037,-12.898478,-6.3303037,1.7723278,No_8_477,No_8_477_out,3.354
CRAFT_100,CRAFT_100_27,[NH][C@@H](CO)c1cc(CC(=O)Nc2ccc(NC(=N)N)cc2)cc(C(=O)O)n1,-7.193,-6.0692716,-15.549939,-6.0692716,1.6009302,No_8_727,No_8_727_out,3.312
CRAFT_100,CRAFT_100_28,O=C(NCCc1cccc(Oc2ccc(O)cc2)c1)c1cn[nH]c1C(=O)O,-8.117,-6.1226091,-11.60057,-6.1226091,2.1105659,No_9_159,No_9_159_out,2.289
CRAFT_100,CRAFT_100_29,Nc1ccc(C(=O)O)c(CCN[C@H](NCc2ncc(C(=O)CO)nc2O)C(=O)O)c1,-6.741,-5.9429731,-14.664513,-5.9429731,1.784806,No_9_451,No_9_451_out,3.668
lig_7p2u,lig_7p2u,CN1CCC2(CC1)c1ccccc1N(Cc1ccc(C(=O)NO)s1)[C@@H]2c1cccc(Cl)c1,-7.459,-6.4713764,-10.798885,-6.4713764,1.6090615,lig_7p2u,lig_7p2u,3.71
