DATASET,ID,SMILES_Curado,Score_vina,S_moe,E_score1_moe,E_score2_moe,rmsd_refine_moe,ID_moe,ID_Score_Vina,SA score
CRAFT_2000,CRAFT_2000_12,NCc1cc(C(=O)OCC(=O)O)ccc1[C@@H](O)c1cnc(N)cc1OC(=O)CO,-6.949,-6.5918674,-12.954178,-6.5918674,1.9002552,No_10_175,No_10_175_out,3.355
CRAFT_2000,CRAFT_2000_13,CCC[C@H](O)c1cnc(N)cc1OC(=O)CO,-5.805,-5.1272612,-10.902209,-5.1272612,1.6848583,No_10_182,No_10_182_out,3.227
CRAFT_2000,CRAFT_2000_14,CC(=O)Cc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)cc1,-7.711,-5.9821959,-9.8035107,-5.9821959,1.1747595,No_10_183,No_10_183_out,3.09
CRAFT_2000,CRAFT_2000_15,CC(=O)Cc1ccccc1C(=O)[C@@H](N)c1nc(CO)c(C(=O)O)[nH]1,-7.158,-6.1390719,-10.948178,-6.1390719,1.3653728,No_10_185,No_10_185_out,3.432
CRAFT_2000,CRAFT_2000_16,COc1cccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.262,-5.6730018,-9.3258677,-5.6730018,1.7145909,No_10_186,No_10_186_out,2.977
CRAFT_2000,CRAFT_2000_17,NCC(CN)c1cccc(OCC(=O)c2cc(OC(=O)CO)cc(N)n2)c1,-6.647,-6.5863342,-16.117975,-6.5863342,1.0407698,No_10_197,No_10_197_out,2.844
CRAFT_2000,CRAFT_2000_18,NC(=O)Cc1[nH]c([C@H](O)C(=O)O)nc1C(=O)c1cccc(CNC(N)N)c1,-7.7,-6.2763124,-16.002842,-6.2763124,2.4658668,No_10_198,No_10_198_out,3.577
CRAFT_2000,CRAFT_2000_19,CNCc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c(CN)c1,-6.743,-6.2929788,-13.694697,-6.2929788,1.2641066,No_10_203,No_10_203_out,3.388
CRAFT_2000,CRAFT_2000_20,Nc1ccccc1C(=O)[C@](N)(CCO)c1nc(CO)c(C(=O)O)[nH]1,-6.618,-6.7055078,-10.204343,-6.7055078,2.5898142,No_10_219,No_10_219_out,3.68
CRAFT_2000,CRAFT_2000_21,Nc1cc(OC(=O)CO)c(OC(CO)CO)cn1,-5.407,-5.8273163,-10.488448,-5.8273163,1.3465939,No_10_220,No_10_220_out,2.922
CRAFT_2000,CRAFT_2000_22,NCCn1cc2cc([C@@](N)(O)COC(=O)CO)ccc2n1,-6.191,-5.9870324,-15.208187,-5.9870324,1.0176873,No_10_221,No_10_221_out,3.587
CRAFT_2000,CRAFT_2000_23,N[C@](CO)(c1cc(O)cc(C(=O)O)c1)c1nc(C(=O)O)c(C(=O)O)[nH]1,-7.484,-6.0584002,-11.58908,-6.0584002,1.8542116,No_10_224,No_10_224_out,3.563
CRAFT_2000,CRAFT_2000_24,NCc1ncc(COC(=O)[C@H](CO)Cc2ccccc2)[nH]1,-6.554,-5.7674308,-11.208912,-5.7674308,1.185082,No_10_228,No_10_228_out,2.991
CRAFT_2000,CRAFT_2000_25,CN[C@H](CNCc1nc(C(=O)O)c(C(=O)O)[nH]1)c1ccccc1,-6.967,-5.7041373,-12.626788,-5.7041373,3.234201,No_10_235,No_10_235_out,3.025
CRAFT_2000,CRAFT_2000_26,NCCNCOCc1cccc([C@@H](NCN)c2ccc(C(=O)O)[nH]2)c1,-6.681,-7.1042752,-14.500648,-7.1042752,1.4362786,No_10_238,No_10_238_out,3.604
CRAFT_2000,CRAFT_2000_27,CCCc1cccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.664,-5.8457012,-9.8034306,-5.8457012,1.1131396,No_10_245,No_10_245_out,3.05
CRAFT_2000,CRAFT_2000_28,NC[C@](N)(c1nc(C(=O)O)c(C(=O)O)[nH]1)c1cccc(N)c1N,-6.142,-5.9227943,-12.60063,-5.9227943,1.7081937,No_10_250,No_10_250_out,3.66
CRAFT_2000,CRAFT_2000_29,Nc1cc(OC(=O)CO)cc(C(=O)COc2cccc(C[C@@H](N)CO)c2)n1,-6.751,-6.8001223,-11.825094,-6.8001223,2.296473,No_10_252,No_10_252_out,3.154
CRAFT_2000,CRAFT_2000_30,NCC(=O)c1cccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.352,-6.1296759,-10.369699,-6.1296759,1.0129431,No_10_266,No_10_266_out,3.222
CRAFT_2000,CRAFT_2000_31,N[C@H](C(=O)c1cccc(CO)c1)c1nc(CO)c(C(=O)O)[nH]1,-7.192,-5.8406224,-10.345124,-5.8406224,1.6527243,No_10_267,No_10_267_out,3.337
CRAFT_2000,CRAFT_2000_32,CNCNCc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c(CN)c1,-6.481,-6.6442165,-13.139745,-6.6442165,1.8373643,No_10_269,No_10_269_out,3.612
CRAFT_2000,CRAFT_2000_33,NC(=O)c1cccc(N)c1C(=O)[C@](N)(CCO)c1nc(CO)c(C(=O)O)[nH]1,-5.738,-6.0999517,-9.8722525,-6.0999517,2.2587473,No_10_274,No_10_274_out,3.813
CRAFT_2000,CRAFT_2000_34,NC(CO)(CO)c1nc(C(=O)O)c(C(=O)O)[nH]1,-5.545,-5.3116841,-11.256477,-5.3116841,0.74908155,No_10_277,No_10_277_out,3.285
CRAFT_2000,CRAFT_2000_35,NCOC[C@@H](O)c1cnc(N)cc1OC(=O)CO,-5.545,-5.3116841,-11.256477,-5.3116841,0.74908155,No_10_277,No_10_277_out,3.64
CRAFT_2000,CRAFT_2000_36,CC[C@H](CO)Oc1cnc(N)cc1OC(=O)CO,-5.946,-5.3606634,-9.3630362,-5.3606634,1.0043741,No_10_278,No_10_278_out,3.303
CRAFT_2000,CRAFT_2000_37,NCC[C@H](O)CCNc1cnc(N)cc1OC(=O)CO,-5.477,-5.9513745,-12.827514,-5.9513745,0.8905676,No_10_282,No_10_282_out,3.383
CRAFT_2000,CRAFT_2000_38,NC[C@@](N)(c1cc(CNC(N)=O)cc(C(=O)O)c1)c1nc(C(=O)O)c(C(=O)O)[nH]1,-6.806,-6.4609079,-14.143497,-6.4609079,3.7764106,No_10_285,No_10_285_out,3.544
CRAFT_2000,CRAFT_2000_39,CCc1cc(C(=O)O)cc([C@](N)(CN)c2nc(C(=O)O)c(C(=O)O)[nH]2)c1,-7.179,-6.9323225,-14.452636,-6.9323225,3.3511446,No_10_290,No_10_290_1_out,3.491
CRAFT_2000,CRAFT_2000_40,NCOc1cccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.179,-6.9323225,-14.452636,-6.9323225,3.3511446,No_10_290,No_10_290_1_out,3.244
CRAFT_2000,CRAFT_2000_41,N[C@H](C(=O)c1ccccc1CCO)c1nc(CO)c(C(=O)O)[nH]1,-6.752,-5.6958981,-11.49768,-5.6958981,1.247438,No_10_299,No_10_299_out,3.416
CRAFT_2000,CRAFT_2000_42,Nc1cc(OC(=O)CO)c([C@H](O)c2ccc(CCCCCO)cc2)cn1,-7.57,-6.4452715,-10.916995,-6.4452715,2.2065802,No_10_315,No_10_315_out,3.038
CRAFT_2000,CRAFT_2000_43,CCCNCCOC(=O)c1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c(CN)c1,-6.976,-6.9349303,-13.085733,-6.9349303,1.4610845,No_10_316,No_10_316_out,3.398
CRAFT_2000,CRAFT_2000_44,N[C@H](C(=O)c1ccc(COC(=O)CO)cc1)c1nc(CO)c(C(=O)O)[nH]1,-7.323,-6.6799622,-11.980267,-6.6799622,2.3695819,No_10_322,No_10_322_out,3.349
CRAFT_2000,CRAFT_2000_45,NC[C@@](O)(c1cc(CO)cc(C(=O)c2ccccc2)c1)c1ccc(C(=O)O)[nH]1,-7.511,-6.5602326,-11.60865,-6.5602326,2.4885473,No_10_329,No_10_329_out,3.227
CRAFT_2000,CRAFT_2000_46,NCC(=O)Nc1cc(OCC(=O)c2cc(OC(=O)CO)cc(N)n2)cc([C@H](N)CN)c1,-6.971,-7.1280012,-13.563836,-7.1280012,1.564272,No_10_337,No_10_337_out,3.396
CRAFT_2000,CRAFT_2000_47,NCCCCc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)cc1,-7.036,-6.6197581,-12.402584,-6.6197581,0.83666986,No_10_347,No_10_347_out,3.242
CRAFT_2000,CRAFT_2000_48,CC[C@@](O)(CN)CCNc1cnc(N)cc1OC(=O)CO,-5.903,-5.7342515,-12.534801,-5.7342515,1.8167409,No_10_355,No_10_355_out,3.686
CRAFT_2000,CRAFT_2000_49,NC(=O)C[C@H](CO)CNc1cnc(N)cc1OC(=O)CO,-5.947,-5.8507547,-10.477867,-5.8507547,2.5934114,No_10_357,No_10_357_out,3.472
CRAFT_2000,CRAFT_2000_50,NC(N)Nc1ccc(OCCNC(=O)c2[nH]nc3ccc([C@@H](N)O)cc23)cc1,-7.732,-6.6250358,-13.051561,-6.6250358,1.8777819,No_10_371,No_10_371_out,3.302
CRAFT_2000,CRAFT_2000_51,CCN[C@@H](c1cnc(N)cc1NC(N)=O)c1cccc(N)c1N,-5.827,-5.6638117,-13.179184,-5.6638117,1.8861207,No_10_379,No_10_379_out,3.299
CRAFT_2000,CRAFT_2000_52,N[C@](CCO)(C(=O)c1ccccc1)c1nc(CO)c(C(=O)O)[nH]1,-7.175,-5.8055854,-10.776499,-5.8055854,1.166633,No_10_392,No_10_392_out,3.514
CRAFT_2000,CRAFT_2000_53,CCCc1cccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)c1,-7.764,-6.0505891,-13.399057,-6.0505891,1.293144,No_10_394,No_10_394_out,3.266
CRAFT_2000,CRAFT_2000_54,CCNCCOc1cccc(OCC(=O)c2cc(OC(=O)CO)cc(N)n2)c1,-7.764,-6.0505891,-13.399057,-6.0505891,1.293144,No_10_394,No_10_394_out,2.621
CRAFT_2000,CRAFT_2000_55,Nc1cc(OC(=O)CO)c(OC[C@@H](O)CCCO)cn1,-5.596,-5.8786931,-10.245527,-5.8786931,1.3215592,No_10_413,No_10_413_out,3.188
CRAFT_2000,CRAFT_2000_56,NCCc1cc(C(=O)O)cc([C@](N)(CN)c2nc(C(=O)O)c(C(=O)O)[nH]2)c1,-6.396,-6.2125702,-15.11692,-6.2125702,2.4315181,No_10_414,No_10_414_out,3.557
CRAFT_2000,CRAFT_2000_57,CCNC(=O)Cc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c(CN)c1,-6.954,-7.1105227,-11.062931,-7.1105227,2.4777689,No_10_424,No_10_424_out,3.349
CRAFT_2000,CRAFT_2000_58,COCc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)cc1,-7.407,-5.6682768,-10.596261,-5.6682768,2.0429566,No_10_426,No_10_426_out,3.232
CRAFT_2000,CRAFT_2000_59,CCOC(=O)CCCCc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c(CN)c1,-6.784,-7.0895205,-10.926449,-7.0895205,1.7693248,No_10_436,No_10_436_out,3.328
CRAFT_2000,CRAFT_2000_60,CCC[C@H](N)Cc1cccc(OCC(=O)c2cc(OC(=O)CO)cc(N)n2)c1,-7.074,-6.8937163,-12.487953,-6.8937163,1.9131386,No_10_439,No_10_439_out,3.125
CRAFT_2000,CRAFT_2000_61,Nc1cc(OC(=O)CO)cc(C(=O)COc2cccc(C[C@@H](N)C(=O)CO)c2)n1,-6.842,-6.9073281,-11.344722,-6.9073281,1.125909,No_10_448,No_10_448_out,3.257
CRAFT_2000,CRAFT_2000_62,Nc1cc(OC(=O)CO)c([C@H](O)C(=O)CCCCO)cn1,-6.135,-5.6297345,-9.9993267,-5.6297345,1.2771103,No_10_453,No_10_453_out,3.373
CRAFT_2000,CRAFT_2000_63,NCC(=O)[C@H](O)CCNc1cnc(N)cc1OC(=O)CO,-5.783,-6.2887797,-9.690135,-6.2887797,2.0186331,No_10_457,No_10_457_out,3.565
CRAFT_2000,CRAFT_2000_64,NCCCCCCc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c(CN)c1,-6.76,-6.5231581,-12.523703,-6.5231581,2.5386755,No_10_471,No_10_471_out,3.355
CRAFT_2000,CRAFT_2000_65,N[C@](CO)(c1cccc(O)c1)c1nc(C(=O)O)c(C(=O)O)[nH]1,-7.156,-5.8665524,-12.919087,-5.8665524,2.9176712,No_10_479,No_10_479_out,3.488
CRAFT_2000,CRAFT_2000_66,NCCc1cccc(O[C@@H](CO)C(=O)c2cc(OC(=O)CO)cc(N)n2)c1,-6.593,-6.3486328,-10.972079,-6.3486328,2.2613714,No_10_484,No_10_484_out,3.306
CRAFT_2000,CRAFT_2000_67,NCCc1cccc(O[C@@H](C(N)=O)C(=O)c2cc(OC(=O)CO)cc(N)n2)c1,-6.526,-6.4647279,-13.429572,-6.4647279,1.4766216,No_10_487,No_10_487_out,3.365
CRAFT_2000,CRAFT_2000_68,CCC[C@H](O)CCNc1cnc(N)cc1OC(=O)CO,-5.891,-5.7210541,-10.517904,-5.7210541,1.8718698,No_10_493,No_10_493_out,3.269
CRAFT_2000,CRAFT_2000_69,NCC[C@H](N)COc1cccc(OCC(=O)c2cc(OC(=O)CO)cc(N)n2)c1,-6.561,-7.0653157,-12.740758,-7.0653157,1.5716503,No_10_502,No_10_502_out,3.249
CRAFT_2000,CRAFT_2000_70,NCc1cc(CCCNCCC(=O)O)ccc1[C@@H](O)c1cnc(N)cc1OC(=O)CO,-7.465,-6.9301577,-13.102594,-6.9301577,2.7487361,No_10_510,No_10_510_out,3.418
CRAFT_2000,CRAFT_2000_71,Nc1cccc([C@H](O)COc2cnc(N)cc2OC(=O)CO)c1,-6.99,-5.7769256,-8.9952698,-5.7769256,1.3309525,No_10_513,No_10_513_out,3.099
CRAFT_2000,CRAFT_2000_72,CC(=O)Nc1cc(OCCN)cc(OCC(=O)c2cc(OC(=O)CO)cc(N)n2)c1,-6.701,-6.8468499,-13.07708,-6.8468499,1.3757899,No_10_527,No_10_527_out,2.763
CRAFT_2000,CRAFT_2000_73,COCCOCc1cc(N)cc([C@](N)(CN)c2nc(C(=O)O)c(C(=O)O)[nH]2)c1,-6.134,-6.9091511,-14.478054,-6.9091511,2.7884288,No_10_529,No_10_529_out,3.629
CRAFT_2000,CRAFT_2000_74,NCc1cc(CCCNC(=O)CO)ccc1[C@@H](O)c1cnc(N)cc1OC(=O)CO,-6.763,-6.8182931,-11.776202,-6.8182931,1.5164267,No_10_537,No_10_537_out,3.427
CRAFT_2000,CRAFT_2000_75,CC[C@H](Oc1cccc(CCN)c1)C(=O)c1cc(OC(=O)CO)cc(N)n1,-6.418,-6.5130954,-11.797047,-6.5130954,1.4745057,No_10_540,No_10_540_out,3.2
CRAFT_2000,CRAFT_2000_76,NC(=O)CCc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)cc1,-7.478,-6.4928584,-11.37847,-6.4928584,1.085554,No_10_541,No_10_541_out,3.251
CRAFT_2000,CRAFT_2000_77,CC(=O)C[C@@H](CN)c1cccc(OCC(=O)c2cc(OC(=O)CO)cc(N)n2)c1,-7.141,-6.7951689,-12.410164,-6.7951689,1.5622181,No_10_551,No_10_551_out,3.278
CRAFT_2000,CRAFT_2000_78,N[C@H](C(=O)c1cccc(CC(=O)O)c1)c1nc(CO)c(C(=O)O)[nH]1,-7.21,-6.2311583,-12.072871,-6.2311583,2.3159873,No_10_556,No_10_556_out,3.294
CRAFT_2000,CRAFT_2000_79,NC[C@@H](O)c1cnc(N)cc1OC(=O)CO,-5.687,-5.2363772,-10.765814,-5.2363772,1.8591989,No_10_559,No_10_559_out,3.39
CRAFT_2000,CRAFT_2000_80,NC[C@@](N)(c1cc(OCC(=O)O)cc(C(=O)O)c1)c1nc(C(=O)O)c(C(=O)O)[nH]1,-6.705,-6.4804745,-13.499354,-6.4804745,1.4423143,No_10_560,No_10_560_out,3.489
CRAFT_2000,CRAFT_2000_81,NCCCCCCNCc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)cc1,-7.457,-7.1856661,-12.287493,-7.1856661,2.8522153,No_10_573,No_10_573_out,3.109
CRAFT_2000,CRAFT_2000_82,N[C@](CCO)(C(=O)c1ccccc(=O)c1)c1nc(CO)c(C(=O)O)[nH]1,-7.325,-6.0233808,-10.574071,-6.0233808,2.4405468,No_10_575,No_10_575_out,3.791
CRAFT_2000,CRAFT_2000_83,N[C@H](C(=O)Nc1ccccc1O)c1nc(CO)c(C(=O)O)[nH]1,-6.465,-5.6598892,-13.174345,-5.6598892,1.908846,No_10_580,No_10_580_out,3.244
CRAFT_2000,CRAFT_2000_84,CCNCc1cc(N)cc([C@](N)(CN)c2nc(C(=O)O)c(C(=O)O)[nH]2)c1,-6.2,-6.7854462,-13.266601,-6.7854462,1.7227792,No_10_591,No_10_591_out,3.626
CRAFT_2000,CRAFT_2000_85,NCc1ncc(COC(=O)[C@H](CN)Cc2cc(O)ccc2N)[nH]1,-6.332,-6.6441817,-13.367601,-6.6441817,2.5075393,No_10_60,No_10_60_out,3.398
CRAFT_2000,CRAFT_2000_86,N[C@](CO)(c1ccccc1)c1nc(C(=O)O)c(C(=O)O)[nH]1,-7.29,-5.4590702,-12.066635,-5.4590702,1.3227412,No_10_610,No_10_610_out,3.278
CRAFT_2000,CRAFT_2000_87,CC(=O)C[C@@H](O)c1cnc(N)cc1OC(=O)CO,-7.29,-5.4590702,-12.066635,-5.4590702,1.3227412,No_10_610,No_10_610_out,3.395
CRAFT_2000,CRAFT_2000_88,CCOCc1cc(N)cc([C@](N)(CN)c2nc(C(=O)O)c(C(=O)O)[nH]2)c1,-6.314,-7.0854559,-13.088587,-7.0854559,5.6896057,No_10_614,No_10_614_out,3.637
CRAFT_2000,CRAFT_2000_89,NC(=O)[C@H](O)CCNc1cnc(N)cc1OC(=O)CO,-5.589,-5.8495674,-10.458084,-5.8495674,1.2881984,No_10_617,No_10_617_out,3.407
CRAFT_2000,CRAFT_2000_90,N[C@@](CO)(c1nc(C(=O)O)c(C(=O)O)[nH]1)c1cc(=O)c1=O,-6.995,-5.8751631,-10.983406,-5.8751631,1.6052885,No_10_619,No_10_619_out,3.91
CRAFT_2000,CRAFT_2000_91,CCNCCc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c(CN)c1,-6.491,-6.4212751,-13.229832,-6.4212751,3.3372829,No_10_62,No_10_62_out,3.386
CRAFT_2000,CRAFT_2000_92,NC(=O)CCc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)cc1,-8.061,-6.0653691,-9.5398445,-6.0653691,1.0897392,No_10_624,No_10_624_out,3.054
CRAFT_2000,CRAFT_2000_93,Nc1cc(OC(=O)CO)c([C@H](O)CO)cn1,-5.538,-5.1423945,-9.9785509,-5.1423945,1.6515831,No_10_661,No_10_661_out,3.359
CRAFT_2000,CRAFT_2000_94,NCc1cccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.26,-5.6308827,-13.249778,-5.6308827,3.3393033,No_10_72,No_10_72_out,3.127
CRAFT_2000,CRAFT_2000_95,CNCNCCc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)cc1,-6.996,-6.1466346,-14.157928,-6.1466346,1.3742054,No_10_77,No_10_77_out,3.504
CRAFT_2000,CRAFT_2000_96,NC(N)NC[C@@](N)(C(=O)c1ccccc1)c1nc(CO)c(C(=O)O)[nH]1,-7.693,-6.392148,-12.545878,-6.392148,1.5446402,No_10_78,No_10_78_out,3.732
CRAFT_2000,CRAFT_2000_97,NC[C@@](N)(c1cc(N)cc(OCCCO)c1)c1nc(C(=O)O)c(C(=O)O)[nH]1,-6.265,-6.4677954,-13.545799,-6.4677954,1.218399,No_10_82,No_10_82_out,3.615
CRAFT_2000,CRAFT_2000_98,NCc1cc(CCCCCC(N)=O)ccc1[C@@H](O)c1cnc(N)cc1OC(=O)CO,-7.169,-7.0187526,-14.923257,-7.0187526,2.1656253,No_10_89,No_10_89_out,3.369
CRAFT_2000,CRAFT_2000_99,COCc1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c(CN)c1,-6.844,-6.0365009,-11.431083,-6.0365009,0.99783707,No_10_90,No_10_90_out,3.362
CRAFT_2000,CRAFT_2000_100,NCCCCCOc1cccc([C@](N)(CO)c2nc(C(=O)O)c(C(=O)O)[nH]2)c1,-7.26,-6.3377371,-12.942044,-6.3377371,2.2826638,No_11_100,No_11_100_out,3.375
CRAFT_2000,CRAFT_2000_101,NCNCCCOc1cccc([C@](N)(CO)c2nc(C(=O)O)c(C(=O)O)[nH]2)c1,-7.388,-6.5393186,-16.111784,-6.5393186,2.0780199,No_11_101,No_11_101_out,3.584
CRAFT_2000,CRAFT_2000_102,Nc1cccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.388,-6.5393186,-16.111784,-6.5393186,2.0780199,No_11_101,No_11_101_out,3.137
CRAFT_2000,CRAFT_2000_103,COc1cccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1N,-6.663,-5.7696686,-9.4612818,-5.7696686,1.0609319,No_11_107,No_11_107_out,3.262
CRAFT_2000,CRAFT_2000_104,Nc1ccc(CC(=O)O)cc1C(=O)[C@](N)(CCO)c1nc(CO)c(C(=O)O)[nH]1,-6.613,-6.2673755,-10.880034,-6.2673755,2.7014081,No_11_109,No_11_109_out,3.766
CRAFT_2000,CRAFT_2000_105,CNCc1ccc([C@@H](N)c2cnc(N)cc2NC(N)=O)cc1N,-7.692,-6.3122091,-12.193018,-6.3122091,2.2694664,No_11_122,No_11_122_out,3.246
CRAFT_2000,CRAFT_2000_106,NCC(=O)c1cc(CO)cc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.156,-5.8568635,-9.7442455,-5.8568635,1.2258883,No_11_129,No_11_129_out,3.436
CRAFT_2000,CRAFT_2000_107,Nc1cc(OC(=O)CO)c([C@H](O)c2ccc(COCC(=O)O)cc2N)cn1,-6.872,-6.3562984,-11.810399,-6.3562984,1.5955106,No_11_134,No_11_134_out,3.347
CRAFT_2000,CRAFT_2000_108,NCc1nc([C@@](O)(C(=O)O)c2ccc(O)cc2)[nH]c1C(=O)O,-6.344,-5.8058076,-11.859962,-5.8058076,1.9269059,No_11_136,No_11_136_out,3.429
CRAFT_2000,CRAFT_2000_109,CC(=O)Nc1cc(CCO)cc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c1,-7.683,-6.0512195,-10.481438,-6.0512195,1.260849,No_11_147,No_11_147_out,3.278
CRAFT_2000,CRAFT_2000_110,NCC(=O)Oc1cc(O)cc([C@](N)(CO)c2nc(C(=O)O)c(C(=O)O)[nH]2)c1,-6.834,-5.9961061,-11.712257,-5.9961061,1.5161811,No_11_154,No_11_154_out,3.745
CRAFT_2000,CRAFT_2000_111,CCCC(=O)c1ccc([C@@H](O)c2cnc(N)cc2OC(=O)CO)c(N)c1,-7.087,-6.0707302,-9.245122,-6.0707302,2.4587703,No_11_161,No_11_161_out,3.284
CRAFT_2000,CRAFT_2000_112,CNCC(=O)C[C@@H](O)c1cnc(N)cc1OC(=O)CO,-5.876,-5.859148,-10.96504,-5.859148,0.91963732,No_11_162,No_11_162_out,3.545
CRAFT_2000,CRAFT_2000_113,NC(=O)COc1cccc([C@](N)(CO)c2nc(C(=O)O)c(C(=O)O)[nH]2)c1,-7.532,-6.3259301,-11.500765,-6.3259301,1.6375307,No_11_167,No_11_167_out,3.406
CRAFT_2000,CRAFT_2000_114,COCc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)cc1OCCO,-7.252,-6.3497944,-11.686015,-6.3497944,1.7816082,No_11_168,No_11_168_out,3.45
CRAFT_2000,CRAFT_2000_115,COCc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)cc1C(=O)CN,-7.153,-6.5197277,-12.868055,-6.5197277,1.3832552,No_11_173,No_11_173_out,3.592
CRAFT_2000,CRAFT_2000_116,NC(N)Nc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)cc1CO,-7.439,-6.3436747,-15.059283,-6.3436747,1.2889633,No_11_174,No_11_174_out,3.774
CRAFT_2000,CRAFT_2000_117,NC(=O)COc1cccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)c1,-7.592,-6.4440389,-11.440213,-6.4440389,1.489436,No_11_177,No_11_177_out,3.307
CRAFT_2000,CRAFT_2000_118,Nc1ccc(C(=O)[C@@H](N)c2nc(CO)c(C(=O)O)[nH]2)cc1CO,-7.086,-5.6036787,-12.301943,-5.6036787,1.554168,No_11_179,No_11_179_out,3.547
CRAFT_2000,CRAFT_2000_119,NCCCOCc1ccc([C@@H](N)c2cnc(N)cc2NC(N)=O)cc1N,-6.846,-6.4498692,-13.061472,-6.4498692,3.663954,No_11_186,No_11_186_out,3.32
