DATASET,ID,SMILES_Curado,Score_vina,S_moe,E_score1_moe,E_score2_moe,rmsd_refine_moe,ID_moe,ID_Score_Vina,SA score
LCS_1000,LCS_1000_19,CCn1nc([C@@](O)(CO)CCN)cc1Nc1ccccc1N,-6.321,-6.0338187,-11.050129,-6.0338187,2.7512753,No_10_577,No_10_577_out,3.368
LCS_1000,LCS_1000_20,CCCCc1[nH]nnc1[C@@](O)(CO)CCN,-5.904,-5.2825427,-11.4396,-5.2825427,2.5922775,No_10_603,No_10_603_out,3.947
LCS_1000,LCS_1000_21,NCC[C@](O)(CO)c1cn(CCc2ccccc2)nn1,-6.79,-5.8510036,-10.556087,-5.8510036,0.88408041,No_10_648,No_10_648_out,3.083
LCS_1000,LCS_1000_22,CC(=O)COCc1cc(-c2n[nH]c(O)c2CNC(N)=O)ccc1C(=O)CN,-7.44,-6.2614231,-12.678247,-6.2614231,1.4464211,No_10_94,No_10_94_out,3.108
LCS_1000,LCS_1000_23,N[C@H](c1cccc(C(=O)Oc2ccccc2)c1)c1cc(C(=O)O)c[nH]1,-7.86,-6.5108805,-11.65863,-6.5108805,2.8474982,No_11_147,No_11_147_out,2.816
LCS_1000,LCS_1000_24,CCOc1ccc(NC(=O)CNC(=O)CNC(=O)C[NH])cc1-c1ccc[nH]1,-6.503,-6.5823026,-11.596954,-6.5823026,1.4796532,No_11_170,No_11_170_out,2.661
LCS_1000,LCS_1000_25,[NH]CC(=O)NCC(=O)NCC(=O)Nc1ccc([NH])c(-c2ccc[nH]2)c1,-6.644,-6.692348,-12.133174,-6.692348,1.6816411,No_11_268,No_11_268_out,3.096
LCS_1000,LCS_1000_26,CCC(=O)c1ccc(NC(=O)CNC(=O)CNC(=O)C[NH])cc1-c1ccc[nH]1,-6.556,-6.7666421,-10.938797,-6.7666421,1.557675,No_11_347,No_11_347_out,2.819
LCS_1000,LCS_1000_27,N[C@H](CCOC(=O)c1ccccc1)COC(=O)c1noc(=O)[nH]1,-5.786,-6.3617582,-13.526357,-6.3617582,2.3687522,No_11_409,No_11_409_out,3.245
LCS_1000,LCS_1000_28,CCCCN(C(=O)CNC(=O)CNC(=O)C[NH])c1ccc([NH])c(-c2ccc[nH]2)c1,-6.246,-6.5287342,-9.9449425,-6.5287342,1.4417226,No_11_61,No_11_61_out,3.29
LCS_1000,LCS_1000_29,NCC(=O)Oc1cc(CC(=O)O)ccc1-c1cc(O)[nH]n1,-6.313,-6.2939858,-12.286646,-6.2939858,1.1693735,No_1_514,No_1_514_out,2.777
LCS_1000,LCS_1000_30,NCNCCc1c(-c2ccc(CN)cc2CN)n[nH]c1O,-7.151,-6.1393785,-19.704447,-6.1393785,1.2492794,No_3_146,No_3_146_out,3.178
LCS_1000,LCS_1000_31,NCNCCOC(=O)c1cc(O)cc(-n2cc[nH]c2=O)c1,-6.246,-5.9833479,-12.284346,-5.9833479,1.4261686,No_3_266,No_3_266_out,2.899
LCS_1000,LCS_1000_32,NC(=O)[C@H](O)CNCc1ccc2c(=O)[nH]n(CC(=O)O)c2c1,-6.77,-5.9289646,-15.998262,-5.9289646,2.0731692,No_3_503,No_3_503_out,3.336
LCS_1000,LCS_1000_33,COCc1cc(-c2n[nH]c(O)c2CNCCN)ccc1CN,-7.086,-6.5278063,-15.420354,-6.5278063,1.401659,No_3_639,No_3_639_out,2.928
LCS_1000,LCS_1000_34,NCc1nc(C(N)N)cn2cnnc12,-5.545,-5.1562753,-14.814584,-5.1562753,0.81139004,No_4_167,No_4_167_out,3.568
LCS_1000,LCS_1000_35,NCOCc1c(-c2ccc(CN)c(CN)c2)n[nH]c1O,-6.857,-5.8778915,-15.116653,-5.8778915,1.692752,No_4_174,No_4_174_out,3.186
LCS_1000,LCS_1000_36,O=C(O)CCC[C@@H](c1ccccc1)n1nc(C(=O)O)oc1=O,-6.091,-5.7481761,-9.5514107,-5.7481761,1.0412424,No_4_466,No_4_466_out,3.065
LCS_1000,LCS_1000_37,N[C@H](c1cccc(Nc2ccccc2)c1)c1coc(C(=O)O)n1,-7.782,-6.3454676,-11.433538,-6.3454676,1.725595,No_4_480,No_4_480_out,2.93
LCS_1000,LCS_1000_38,NC[C@@H](O)c1cc(C(=O)O)[nH]c1CO,-5.785,-4.9561324,-12.217723,-4.9561324,1.2703309,No_4_486,No_4_486_out,3.625
LCS_1000,LCS_1000_39,NC[C@@H](C(=O)O)n1[nH]c(=O)c2c(Oc3cccc(N)c3)cccc21,-6.386,-5.5846086,-14.594314,-5.5846086,2.4652252,No_4_487,No_4_487_out,3.239
LCS_1000,LCS_1000_40,NC[C@H](O)c1ncc2nncn2c1C(=O)CO,-5.25,-5.8374796,-11.145529,-5.8374796,1.4986751,No_4_525,No_4_525_out,3.914
LCS_1000,LCS_1000_41,CNCc1cc(CN)ccc1-c1n[nH]c(O)c1C(=O)NCCN,-5.955,-6.045393,-14.001084,-6.045393,2.4855447,No_4_562,No_4_562_out,2.903
LCS_1000,LCS_1000_42,[NH]c1cc(CN)ccc1-c1n[nH]c(O)c1COCCO,-6.851,-5.7781363,-11.487523,-5.7781363,1.5464954,No_5_106,No_5_106_out,3.384
LCS_1000,LCS_1000_43,NCCCc1cc(-c2n[nH]c(O)c2COCCO)ccc1CN,-6.683,-6.3749223,-14.643151,-6.3749223,1.6541272,No_5_167,No_5_167_out,2.955
LCS_1000,LCS_1000_44,NCCC(=O)Oc1cc(CO)ccc1-c1cc(O)[nH]n1,-6.164,-6.337522,-11.711409,-6.337522,1.0871086,No_5_173,No_5_173_out,2.815
LCS_1000,LCS_1000_45,CNCC(=O)Oc1cc(CO)ccc1-c1cc(O)[nH]n1,-5.96,-5.7291236,-10.891581,-5.7291236,2.1905024,No_5_176,No_5_176_out,2.855
LCS_1000,LCS_1000_46,NCCOc1cccc([C@H](CCCC(=O)O)n2nc(C(=O)O)oc2=O)c1,-6.264,-6.3215685,-12.906452,-6.3215685,1.2805955,No_5_186,No_5_186_out,3.266
LCS_1000,LCS_1000_47,O=C(CCO)Oc1cc(CO)ccc1-c1cc(O)[nH]n1,-6.411,-6.0544662,-10.261392,-6.0544662,1.0941353,No_5_265,No_5_265_out,2.811
LCS_1000,LCS_1000_48,C[C@@H](CN)C(=O)c1cc(C(=O)NCC(=O)O)ccc1CCn1ncoc1=O,-6.919,-6.8609948,-11.960391,-6.8609948,2.617723,No_5_294,No_5_294_out,3.438
LCS_1000,LCS_1000_49,[NH]C[C@](CN)(c1cc(N)cc(O)c1)c1cc(C(=O)O)c[nH]1,-6.538,-5.8897371,-14.496917,-5.8897371,2.0750496,No_5_305,No_5_305_out,4.019
LCS_1000,LCS_1000_50,COCc1cc(-c2n[nH]c(O)c2CNC(N)=O)ccc1C(=O)CN,-7.14,-6.0528526,-11.406919,-6.0528526,1.3856366,No_5_316,No_5_316_out,3.001
LCS_1000,LCS_1000_51,N[C@H](OC(=O)c1ccccc1)c1cnc(CO)[nH]1,-6.597,-5.3670602,-11.035006,-5.3670602,1.6766453,No_5_362,No_5_362_out,3.103
LCS_1000,LCS_1000_52,N[C@](O)(C(=O)c1coc(C(=O)OCC(=O)O)n1)c1ccccc1,-6.201,-5.6660719,-10.224025,-5.6660719,2.163002,No_5_368,No_5_368_out,3.355
LCS_1000,LCS_1000_53,O=C(CO)Oc1cc(CO)ccc1-c1cc(O)[nH]n1,-6.522,-6.0604138,-12.040953,-6.0604138,1.1500721,No_5_374,No_5_374_out,2.831
LCS_1000,LCS_1000_54,[NH]c1cc(CN)ccc1-c1n[nH]c(O)c1CC(=O)O,-6.797,-5.4941959,-14.949784,-5.4941959,2.2121441,No_5_404,No_5_404_out,3.313
LCS_1000,LCS_1000_55,[NH]C(Nc1ccc(C(N)=O)cc1)Nc1cc(C(N)N)ncc1CNCCN,-6.872,-7.0157862,-14.069175,-7.0157862,2.0205548,No_5_408,No_5_408_out,3.669
LCS_1000,LCS_1000_56,CN(CN)Cc1cc(CC(N)=O)cc(-c2n[nH]c(O)c2CC(=O)OCN)c1,-6.543,-6.2749844,-14.435419,-6.2749844,1.5327859,No_5_545,No_5_545_out,3.355
LCS_1000,LCS_1000_57,O=C(CO)NCCOc1ccc(NC(=O)c2ccno2)cc1[C@@H](O)C(=O)O,-6.294,-6.9748755,-11.596151,-6.9748755,1.5362887,No_5_592,No_5_592_out,3.068
LCS_1000,LCS_1000_58,CN(Cc1ccc(-c2cc(O)[nH]n2)c(OCCN)c1)C(=O)NC(=O)CN,-6.555,-7.0834074,-16.115053,-7.0834074,1.0566335,No_5_88,No_5_88_out,2.92
LCS_1000,LCS_1000_59,CC(=O)c1n[nH]nc1C(N)(N)CN,-4.735,-4.9707375,-12.455484,-4.9707375,1.7103654,No_6_133,No_6_133_out,3.676
LCS_1000,LCS_1000_60,NCCc1nnc2cnc(C(N)(N)CN)cn12,-5.031,-5.3356609,-13.371796,-5.3356609,1.0540414,No_6_157,No_6_157_out,3.435
LCS_1000,LCS_1000_61,NCCCCOC(=O)Cc1ccc(-c2cc(O)[nH]n2)c(OC(=O)CN)c1,-6.208,-6.7999592,-12.490166,-6.7999592,1.4387331,No_6_158,No_6_158_out,2.839
LCS_1000,LCS_1000_62,NC[C@H](N)OCc1ccc2c(=O)[nH]n(CC(=O)O)c2c1,-6.265,-5.817903,-14.104476,-5.817903,1.7642065,No_6_159,No_6_159_out,3.5
LCS_1000,LCS_1000_63,[NH]c1cc(CN)ccc1-c1n[nH]c(O)c1COCCN,-6.899,-5.8991594,-13.887563,-5.8991594,1.2293895,No_6_182,No_6_182_out,3.432
LCS_1000,LCS_1000_64,NC(N)(CO)c1cn2c(CO)nnc2cn1,-5.625,-5.2284193,-11.822314,-5.2284193,1.2364244,No_6_196,No_6_196_out,3.486
LCS_1000,LCS_1000_65,NCCCNCc1nnc2cnc(C(N)(N)CN)cn12,-5.011,-5.9738603,-15.793918,-5.9738603,3.0095265,No_6_230,No_6_230_out,3.311
LCS_1000,LCS_1000_66,CC[N]c1cc(CN)ccc1-c1n[nH]c(O)c1CC(=O)O,-6.489,-5.7061515,-11.371699,-5.7061515,2.2786582,No_6_285,No_6_285_out,3.391
LCS_1000,LCS_1000_67,NCc1cc(O)cc(NC(=O)C[C@@](N)(C(N)=O)c2noc(C(=O)O)n2)c1,-6.637,-6.2964191,-14.91321,-6.2964191,0.99025881,No_6_310,No_6_310_out,3.562
LCS_1000,LCS_1000_68,NCNCCc1nn(-c2ccc(CO)cc2C(=O)O)nc1CN,-5.415,-6.4052372,-13.885228,-6.4052372,1.6687115,No_6_317,No_6_317_out,3.047
LCS_1000,LCS_1000_69,NC(=O)[C@](N)(COCc1ccccc1)c1noc(C(=O)O)n1,-6.712,-5.4769135,-11.039016,-5.4769135,1.1972632,No_6_344,No_6_344_out,3.254
LCS_1000,LCS_1000_70,NCC[N]c1cc(CN)ccc1-c1n[nH]c(O)c1CC(=O)O,-6.194,-6.0490537,-12.587225,-6.0490537,0.77537787,No_6_347,No_6_347_out,3.457
LCS_1000,LCS_1000_71,NCCOc1cccc([C@H](CCCC(=O)O)n2nc(C(=O)OCCO)oc2=O)c1,-5.814,-7.23036,-11.553017,-7.23036,3.330863,No_6_356,No_6_356_out,3.354
LCS_1000,LCS_1000_72,CCNCCOC(=O)Cc1ccc(-c2cc(O)[nH]n2)c(OC(=O)CN)c1,-6.534,-6.9333682,-15.10175,-6.9333682,1.4082851,No_6_373,No_6_373_out,2.885
LCS_1000,LCS_1000_73,COC(=O)CCCOC(=O)Cc1ccc(-c2cc(O)[nH]n2)c(OC(=O)CN)c1,-6.391,-7.1945286,-13.32873,-7.1945286,1.4921482,No_6_387,No_6_387_out,2.817
LCS_1000,LCS_1000_74,NCC(=O)c1ccc(-c2n[nH]c(O)c2CNC(N)=O)cc1COCC(=O)O,-7.005,-6.3644013,-12.03392,-6.3644013,2.0939443,No_6_410,No_6_410_out,3.05
LCS_1000,LCS_1000_75,NCNCCc1nn(-c2cc(CNC(N)=O)ccc2C(=O)O)nc1CN,-6.183,-6.9516425,-15.176303,-6.9516425,2.6907101,No_6_447,No_6_447_out,3.06
LCS_1000,LCS_1000_76,NCOCc1ccc2c(=O)[nH]n([C@@H](CN)C(=O)O)c2c1,-6.115,-5.6576285,-13.616364,-5.6576285,2.1179571,No_6_526,No_6_526_out,3.526
LCS_1000,LCS_1000_77,NC(=O)C[C@H](N)OCc1ccc2c(=O)[nH]n(CC(=O)O)c2c1,-6.884,-5.970005,-11.914402,-5.970005,4.1598587,No_6_670,No_6_670_out,3.492
LCS_1000,LCS_1000_78,O=C(O)Cn1[nH]c(=O)c2cccc(NC(=O)Nc3cccc(O)c3)c21,-7.021,-5.8463416,-11.959785,-5.8463416,2.6642504,No_6_96,No_6_96_out,2.523
LCS_1000,LCS_1000_79,O=C(O)c1cn2cnnc2c(CN[C@H](CNCCO)C(=O)O)n1,-5.04,-5.7696352,-12.183174,-5.7696352,2.2452791,No_7_101,No_7_101_out,3.488
LCS_1000,LCS_1000_80,NCc1ccc(-c2n[nH]c(O)c2CC(=O)O)c([N]CC(N)=O)c1,-6.241,-6.3102427,-12.575669,-6.3102427,1.2156214,No_7_113,No_7_113_out,3.447
LCS_1000,LCS_1000_81,NCC(=O)COC(=O)Cc1ccc(-c2cc(O)[nH]n2)c(OC(=O)CN)c1,-6.601,-7.0872169,-11.169236,-7.0872169,1.5227252,No_7_123,No_7_123_out,3.007
LCS_1000,LCS_1000_82,CCCCc1c(-c2ccc(CN)c(CN)c2)n[nH]c1O,-6.556,-5.5945172,-13.101974,-5.5945172,1.1200222,No_7_130,No_7_130_out,2.813
LCS_1000,LCS_1000_83,NC(=O)[C@](N)(COCc1ccccc1)c1noc(C(=O)OCCO)n1,-6.518,-6.3110428,-10.533342,-6.3110428,1.8507015,No_7_138,No_7_138_out,3.313
LCS_1000,LCS_1000_84,CCc1c(-c2ccc(CN)c(CN(C)CN)c2)n[nH]c1O,-6.426,-5.9731369,-13.764451,-5.9731369,1.8526778,No_7_153,No_7_153_out,3.146
LCS_1000,LCS_1000_85,CCOC(=O)c1cc(CN)ccc1-c1n[nH]c(O)c1COCN,-5.931,-6.0263758,-12.466151,-6.0263758,1.5618696,No_7_155,No_7_155_out,3.008
LCS_1000,LCS_1000_86,NC(N)(CO)c1cn2c(C(=O)Oc3ccccc3C(=O)O)nnc2cn1,-6.817,-6.0033069,-11.98005,-6.0033069,1.9920591,No_7_190,No_7_190_out,3.126
LCS_1000,LCS_1000_87,NCc1cn([C@@H](CO)c2cccc(Nc3ccccc3)c2)c(=O)[nH]1,-7.168,-6.0901079,-12.095346,-6.0901079,2.1888082,No_7_192,No_7_192_out,2.993
LCS_1000,LCS_1000_88,NCCC[N]c1cc(CN)ccc1-c1n[nH]c(O)c1CC(=O)O,-5.746,-6.2318192,-12.259912,-6.2318192,1.5326314,No_7_229,No_7_229_out,3.436
LCS_1000,LCS_1000_89,NCOCc1c(-c2ccc(CN)c(CO)c2)n[nH]c1O,-6.75,-5.8896208,-12.201775,-5.8896208,2.6100264,No_7_278,No_7_278_out,3.151
LCS_1000,LCS_1000_90,CC(=O)[N]c1cc(CN)ccc1-c1n[nH]c(O)c1CC(=O)O,-5.929,-6.1205921,-12.022872,-6.1205921,1.7968622,No_7_307,No_7_307_out,3.353
LCS_1000,LCS_1000_91,CNC(=O)c1c(N)cccc1[C@H](CO)n1cc(CN)[nH]c1=O,-5.753,-6.1763811,-10.630278,-6.1763811,1.8193926,No_7_345,No_7_345_out,3.567
LCS_1000,LCS_1000_92,NCC(=O)c1ccc(-c2n[nH]c(O)c2CNC(N)=O)cc1COCCO,-7.362,-6.046845,-11.23628,-6.046845,3.118109,No_7_397,No_7_397_out,3.066
LCS_1000,LCS_1000_93,NCCOC(=O)c1nc([C@@](N)(COCc2ccccc2)C(N)=O)no1,-5.956,-6.4066291,-11.34272,-6.4066291,1.5714695,No_7_463,No_7_463_out,3.355
LCS_1000,LCS_1000_94,NC(N)(CO)c1cn2c(C(=O)Oc3ccccc3)nnc2cn1,-7.007,-5.7378378,-11.123191,-5.7378378,2.7239215,No_7_492,No_7_492_1_out,3.074
LCS_1000,LCS_1000_95,[NH][C@H](C(=O)c1cccc(O)c1)c1n[nH]c(Cc2ccccc2)c1CO,-7.007,-5.7378378,-11.123191,-5.7378378,2.7239215,No_7_492,No_7_492_1_out,3.301
LCS_1000,LCS_1000_96,N[C@H](Oc1ccc(O)c(C(=O)O)c1)c1cnc(CO)[nH]1,-6.498,-5.9148359,-12.678264,-5.9148359,1.4456351,No_7_539,No_7_539_out,3.383
LCS_1000,LCS_1000_97,NC(=O)[C@](N)(CC(=O)c1ccccc1O)c1noc(C(=O)O)n1,-6.702,-5.4321756,-11.946789,-5.4321756,2.471365,No_7_579,No_7_579_out,3.42
LCS_1000,LCS_1000_98,O=C(O)CC(=O)Oc1cc(CCO)ccc1-c1cc(O)[nH]n1,-6.258,-5.9240508,-10.687171,-5.9240508,1.8567374,No_7_58,No_7_58_out,2.813
LCS_1000,LCS_1000_99,NCC(=O)c1nnc2cnc(C(N)(N)CN)cn12,-4.947,-5.4485765,-11.751962,-5.4485765,1.5203778,No_7_602,No_7_602_out,3.727
LCS_1000,LCS_1000_100,[NH]CCOC(=O)c1cc(CN)ccc1-c1n[nH]c(O)c1COCN,-5.658,-6.1409717,-13.32295,-6.1409717,1.9216651,No_8_117,No_8_117_out,3.45
LCS_1000,LCS_1000_101,COCC[N]c1cc(CN)ccc1-c1n[nH]c(O)c1COCCO,-5.562,-6.1475782,-13.806302,-6.1475782,3.2581134,No_8_124,No_8_124_out,3.431
LCS_1000,LCS_1000_102,NCCOC(=O)c1nc([C@@](N)(CC(=O)c2ccccc2)C(N)=O)no1,-5.789,-6.447,-11.421796,-6.447,1.5668675,No_8_138,No_8_138_out,3.361
LCS_1000,LCS_1000_103,COCCC[N]c1cc(CN)ccc1-c1n[nH]c(O)c1COCCN,-5.506,-6.508811,-13.414405,-6.508811,1.6571467,No_8_173,No_8_173_out,3.446
LCS_1000,LCS_1000_104,NC(=O)[C@](N)(CC(=O)c1ccccc1OCCO)c1noc(C(=O)O)n1,-6.082,-5.9908304,-10.607165,-5.9908304,3.3581619,No_8_174,No_8_174_out,3.393
LCS_1000,LCS_1000_105,[NH]C(N)NCc1cc(CN)ccc1-c1n[nH]c(O)c1COCN,-6.088,-6.2396278,-16.346722,-6.2396278,2.0817242,No_8_178,No_8_178_out,3.994
LCS_1000,LCS_1000_106,NC(=O)c1ccc([C@@H](N)CO)c(Oc2ccc(CCCc3cnon3)cc2)c1,-7.423,-6.8088732,-12.664405,-6.8088732,2.0990083,No_8_225,No_8_225_out,3.203
LCS_1000,LCS_1000_107,NCC(=O)c1ccc(-c2n[nH]c(O)c2CNC(N)=O)cc1COCCCO,-6.748,-6.5170674,-11.708146,-6.5170674,2.1606646,No_8_244,No_8_244_out,3.06
LCS_1000,LCS_1000_108,NCC(=O)c1ccc(-c2n[nH]c(O)c2CNC(N)=O)cc1COCC(N)=O,-7.09,-6.5851865,-13.70055,-6.5851865,2.6419075,No_8_291,No_8_291_out,3.102
LCS_1000,LCS_1000_109,NCCC[C@@H](CN)c1nnc(CCNCOc2ccccc2O)o1,-6.36,-6.5714512,-13.582369,-6.5714512,0.89048815,No_8_306,No_8_306_out,3.319
LCS_1000,LCS_1000_110,[NH]Cc1n[nH]c([C@@H](C(N)=O)c2ccccc2)c1CO,-6.112,-5.5898032,-10.736866,-5.5898032,1.6837534,No_8_312,No_8_312_out,3.508
LCS_1000,LCS_1000_111,NCC(=O)c1ccc(-c2n[nH]c(O)c2CNC(N)=O)cc1COCc1ccccc1,-7.559,-7.021215,-12.437629,-7.021215,2.2347393,No_8_354,No_8_354_out,2.836
LCS_1000,LCS_1000_112,NCc1cn([C@@H](CO)c2cc(COC(=O)CO)cc(NC(N)=O)c2)c(=O)[nH]1,-6.626,-6.6492934,-11.733088,-6.6492934,2.0988021,No_8_416,No_8_416_out,3.552
LCS_1000,LCS_1000_113,NCCOCc1cc(-c2n[nH]c(O)c2CNC(N)=O)ccc1C(=O)CN,-7.307,-6.5577469,-12.742625,-6.5577469,1.4574223,No_8_429,No_8_429_out,3.104
LCS_1000,LCS_1000_114,NCc1ccc(-c2n[nH]c(O)c2COCCO)c([N]CC(=O)O)c1,-6.304,-5.7805281,-11.493719,-5.7805281,2.5238199,No_8_46,No_8_46_out,3.463
LCS_1000,LCS_1000_115,NCC(=O)c1ccc(-c2n[nH]c(O)c2CNC(N)=O)cc1COCCC(N)=O,-7.521,-6.3783131,-11.104383,-6.3783131,2.2832904,No_8_464,No_8_464_out,3.089
LCS_1000,LCS_1000_116,CC[C@@H]([NH])c1n[nH]c(Cc2ccccc2CO)c1CO,-6.053,-5.6754494,-11.299659,-5.6754494,2.1717486,No_8_489,No_8_489_out,3.64
LCS_1000,LCS_1000_117,COCCCOCc1cc(-c2n[nH]c(O)c2CNC(N)=O)ccc1C(=O)CN,-6.822,-6.4530606,-11.725536,-6.4530606,1.6385126,No_8_497,No_8_497_out,3.032
LCS_1000,LCS_1000_118,CCCOCc1cc(-c2n[nH]c(O)c2CNC(N)=O)ccc1C(=O)CN,-7.715,-5.9116435,-11.518176,-5.9116435,1.6984686,No_8_504,No_8_504_out,3.023
LCS_1000,LCS_1000_119,CCNC(=O)COC(=O)Cc1ccc(-c2cc(O)[nH]n2)c(OC(=O)CN)c1,-6.573,-7.0748596,-12.527384,-7.0748596,1.6717303,No_8_55,No_8_55_out,2.792
LCS_1000,LCS_1000_120,NCC(=O)c1cc(CNC(=O)[C@@H](N)CN)ccc1CCn1ncoc1=O,-6.683,-6.2896991,-12.340139,-6.2896991,2.159667,No_8_567,No_8_567_out,3.524
LCS_1000,LCS_1000_121,CCCCOCc1cc(-c2n[nH]c(O)c2CNC(N)=O)ccc1C(=O)CN,-6.964,-6.1844997,-10.870143,-6.1844997,3.4495902,No_8_603,No_8_603_out,2.987
LCS_1000,LCS_1000_122,NCC(=O)c1ccc(-c2n[nH]c(O)c2CNC(N)=O)cc1COCCNC(=O)CO,-6.876,-6.6819835,-11.622577,-6.6819835,3.1384056,No_8_68,No_8_68_out,3.117
LCS_1000,LCS_1000_123,CCC[N]c1cc(CN)ccc1-c1n[nH]c(O)c1COCCO,-5.78,-6.0972338,-13.178194,-6.0972338,1.0665818,No_8_71,No_8_71_out,3.438
LCS_1000,LCS_1000_124,CCc1c(-c2ccc(CN)c(CN(C)CNCCN)c2)n[nH]c1O,-6.318,-6.4782133,-14.680685,-6.4782133,2.0629478,No_8_75,No_8_75_out,3.271
LCS_1000,LCS_1000_125,NCC(=O)Oc1cc(CO)ccc1-c1cc(O)[nH]n1,-6.338,-6.3004737,-11.449785,-6.3004737,1.0552077,No_8_76,No_8_76_out,2.834
LCS_1000,LCS_1000_126,NCCNCc1ccc(-c2n[nH]c(O)c2CNC(N)=O)cc1CN,-7.383,-6.2689366,-13.481171,-6.2689366,1.9831234,No_8_90,No_8_90_out,2.965
LCS_1000,LCS_1000_127,NCC[N]c1cc(CN)ccc1-c1n[nH]c(O)c1COCCO,-7.383,-6.2689366,-13.481171,-6.2689366,1.9831234,No_8_90,No_8_90_out,3.52
LCS_1000,LCS_1000_128,NCCNCCCOCc1cc(-c2n[nH]c(O)c2CNC(N)=O)ccc1C(=O)CN,-6.882,-6.7734265,-12.674569,-6.7734265,1.2273711,No_9_112,No_9_112_out,3.139
LCS_1000,LCS_1000_129,CCOC(=O)Cc1ccc(-c2cc(O)[nH]n2)c(OC(=O)CN)c1,-6.15,-6.7580948,-11.245645,-6.7580948,1.1894366,No_9_125,No_9_125_out,2.743
